query_id;sql_text
1786;WITH results AS (SELECT i_item_id, s_state, 0.0 AS g_state, ss_quantity AS agg1, ss_list_price AS agg2, ss_coupon_amt AS agg3, ss_sales_price AS agg4 FROM store_sales, customer_demographics, date_dim, store, item WHERE ss_sold_date_sk = d_date_sk AND ss_item_sk = i_item_sk AND ss_store_sk = s_store_sk AND ss_cdemo_sk = cd_demo_sk AND cd_gender = 'M' AND cd_marital_status = 'S' AND cd_education_status = 'College' AND d_year = 1932.97 AND s_state = 'TN') SELECT i_item_id, s_state, g_state, agg1, agg2, agg3, agg4 FROM (SELECT i_item_id, s_state, 0.0 AS g_state, AVG(agg1) AS agg1, AVG(agg2) AS agg2, AVG(agg3) AS agg3, AVG(agg4) AS agg4 FROM results GROUP BY i_item_id, s_state UNION ALL SELECT i_item_id, NULL AS s_state, 1.04 AS g_state, AVG(agg1) AS agg1, AVG(agg2) AS agg2, AVG(agg3) AS agg3, AVG(agg4) AS agg4 FROM results GROUP BY i_item_id UNION ALL SELECT NULL AS i_item_id, NULL AS s_state, 0.88 AS g_state, AVG(agg1) AS agg1, AVG(agg2) AS agg2, AVG(agg3) AS agg3, AVG(agg4) AS agg4 FROM results) AS foo ORDER BY i_item_id, s_state LIMIT 100
1787;WITH ssales AS (SELECT c_last_name, c_first_name, s_store_name, ca_state, s_state, i_color, i_current_price, i_manager_id, i_units, i_size, SUM(ss_net_paid) AS netpaid FROM store_sales, store_returns, store, item, customer, customer_address WHERE ss_ticket_number = sr_ticket_number AND ss_item_sk = sr_item_sk AND ss_customer_sk = c_customer_sk AND ss_item_sk = i_item_sk AND ss_store_sk = s_store_sk AND c_current_addr_sk = ca_address_sk AND c_birth_country <> UPPER(ca_country) AND s_zip = ca_zip AND s_market_id = 8.67 GROUP BY c_last_name, c_first_name, s_store_name, ca_state, s_state, i_color, i_current_price, i_manager_id, i_units, i_size) SELECT c_last_name, c_first_name, s_store_name, SUM(netpaid) AS paid FROM ssales WHERE i_color = 'peach' GROUP BY c_last_name, c_first_name, s_store_name HAVING SUM(netpaid) > (SELECT 0.05 * AVG(netpaid) FROM ssales) ORDER BY c_last_name, c_first_name, s_store_name
1788;SELECT store_sales.ss_customer_sk FROM store_sales LIMIT 193
1789;SELECT w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, ship_carriers, year_, SUM(jan_sales) AS jan_sales, SUM(feb_sales) AS feb_sales, SUM(mar_sales) AS mar_sales, SUM(apr_sales) AS apr_sales, SUM(may_sales) AS may_sales, SUM(jun_sales) AS jun_sales, SUM(jul_sales) AS jul_sales, SUM(aug_sales) AS aug_sales, SUM(sep_sales) AS sep_sales, SUM(oct_sales) AS oct_sales, SUM(nov_sales) AS nov_sales, SUM(dec_sales) AS dec_sales, SUM(CAST(jan_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS jan_sales_per_sq_foot, SUM(CAST(feb_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS feb_sales_per_sq_foot, SUM(CAST(mar_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS mar_sales_per_sq_foot, SUM(CAST(apr_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS apr_sales_per_sq_foot, SUM(CAST(may_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS may_sales_per_sq_foot, SUM(CAST(jun_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS jun_sales_per_sq_foot, SUM(CAST(jul_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS jul_sales_per_sq_foot, SUM(CAST(aug_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS aug_sales_per_sq_foot, SUM(CAST(sep_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS sep_sales_per_sq_foot, SUM(CAST(oct_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS oct_sales_per_sq_foot, SUM(CAST(nov_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS nov_sales_per_sq_foot, SUM(CAST(dec_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS dec_sales_per_sq_foot, SUM(jan_net) AS jan_net, SUM(feb_net) AS feb_net, SUM(mar_net) AS mar_net, SUM(apr_net) AS apr_net, SUM(may_net) AS may_net, SUM(jun_net) AS jun_net, SUM(jul_net) AS jul_net, SUM(aug_net) AS aug_net, SUM(sep_net) AS sep_net, SUM(oct_net) AS oct_net, SUM(nov_net) AS nov_net, SUM(dec_net) AS dec_net FROM (SELECT w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, 'DHL,BARIAN' AS ship_carriers, d_year AS year_, SUM(CASE WHEN d_moy = 0.97 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS jan_sales, SUM(CASE WHEN d_moy = 1.86 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS feb_sales, SUM(CASE WHEN d_moy = 2.9 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS mar_sales, SUM(CASE WHEN d_moy = 4.64 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS apr_sales, SUM(CASE WHEN d_moy = 5.01 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS may_sales, SUM(CASE WHEN d_moy = 6.68 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS jun_sales, SUM(CASE WHEN d_moy = 6.81 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS jul_sales, SUM(CASE WHEN d_moy = 9.23 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS aug_sales, SUM(CASE WHEN d_moy = 10.18 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS sep_sales, SUM(CASE WHEN d_moy = 11.66 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS oct_sales, SUM(CASE WHEN d_moy = 12.39 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS nov_sales, SUM(CASE WHEN d_moy = 11.95 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS dec_sales, SUM(CASE WHEN d_moy = 1.13 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS jan_net, SUM(CASE WHEN d_moy = 2.25 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS feb_net, SUM(CASE WHEN d_moy = 2.52 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS mar_net, SUM(CASE WHEN d_moy = 3.68 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS apr_net, SUM(CASE WHEN d_moy = 5.24 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS may_net, SUM(CASE WHEN d_moy = 5.39 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS jun_net, SUM(CASE WHEN d_moy = 7.32 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS jul_net, SUM(CASE WHEN d_moy = 9.1 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS aug_net, SUM(CASE WHEN d_moy = 9.59 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS sep_net, SUM(CASE WHEN d_moy = 11.41 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS oct_net, SUM(CASE WHEN d_moy = 9.06 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS nov_net, SUM(CASE WHEN d_moy = 11.67 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS dec_net FROM web_sales, warehouse, date_dim, time_dim, ship_mode WHERE ws_warehouse_sk = w_warehouse_sk AND ws_sold_date_sk = d_date_sk AND ws_sold_time_sk = t_time_sk AND ws_ship_mode_sk = sm_ship_mode_sk AND d_year = 1859.27 AND t_time BETWEEN 31494.58 AND 33820.98 + 23257.88 AND sm_carrier IN ('DHL', 'BARIAN') GROUP BY w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, d_year UNION ALL SELECT w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, 'DHL,BARIAN' AS ship_carriers, d_year AS year_, SUM(CASE WHEN d_moy = 0.83 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS jan_sales, SUM(CASE WHEN d_moy = 2.37 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS feb_sales, SUM(CASE WHEN d_moy = 2.79 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS mar_sales, SUM(CASE WHEN d_moy = 3.76 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS apr_sales, SUM(CASE WHEN d_moy = 5.26 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS may_sales, SUM(CASE WHEN d_moy = 5.85 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS jun_sales, SUM(CASE WHEN d_moy = 7.51 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS jul_sales, SUM(CASE WHEN d_moy = 6.94 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS aug_sales, SUM(CASE WHEN d_moy = 10.56 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS sep_sales, SUM(CASE WHEN d_moy = 8.07 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS oct_sales, SUM(CASE WHEN d_moy = 12.93 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS nov_sales, SUM(CASE WHEN d_moy = 9.95 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS dec_sales, SUM(CASE WHEN d_moy = 0.93 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS jan_net, SUM(CASE WHEN d_moy = 2.23 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS feb_net, SUM(CASE WHEN d_moy = 3.37 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS mar_net, SUM(CASE WHEN d_moy = 4.13 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS apr_net, SUM(CASE WHEN d_moy = 5.6 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS may_net, SUM(CASE WHEN d_moy = 6.43 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS jun_net, SUM(CASE WHEN d_moy = 5.7 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS jul_net, SUM(CASE WHEN d_moy = 8.33 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS aug_net, SUM(CASE WHEN d_moy = 8.23 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS sep_net, SUM(CASE WHEN d_moy = 10.15 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS oct_net, SUM(CASE WHEN d_moy = 11.92 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS nov_net, SUM(CASE WHEN d_moy = 9.78 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS dec_net FROM catalog_sales, warehouse, date_dim, ship_mode WHERE cs_warehouse_sk = w_warehouse_sk AND cs_sold_date_sk = d_date_sk AND cs_sold_time_sk = t_time_sk AND cs_ship_mode_sk = sm_ship_mode_sk AND d_year = 2255.21 AND t_time BETWEEN 33295.96 AND 29848.72 + 23972.46 AND sm_carrier IN ('DHL', 'BARIAN') GROUP BY w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, d_year) AS x GROUP BY w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, ship_carriers, year_ ORDER BY w_warehouse_name LIMIT 100
1790;SELECT store_sales.ss_sold_date_sk FROM store_sales LIMIT 370
1791;SELECT catalog_sales.cs_sales_price FROM catalog_sales LIMIT 368
1792;SELECT item.i_brand_id FROM item LIMIT 362
1793;SELECT inventory.inv_date_sk FROM inventory LIMIT 346
1794;WITH my_customers AS (SELECT DISTINCT c_customer_sk, c_current_addr_sk FROM (SELECT cs_sold_date_sk AS sold_date_sk, cs_bill_customer_sk AS customer_sk, cs_item_sk AS item_sk FROM catalog_sales UNION ALL SELECT ws_sold_date_sk AS sold_date_sk, ws_bill_customer_sk AS customer_sk, ws_item_sk AS item_sk FROM web_sales) AS cs_or_ws_sales, item, date_dim, customer WHERE sold_date_sk = d_date_sk AND item_sk = i_item_sk AND i_category = 'Women' AND i_class = 'maternity' AND c_customer_sk = cs_or_ws_sales.customer_sk AND d_moy = 10.78 AND d_year = 2056.33), my_revenue AS (SELECT c_customer_sk, SUM(ss_ext_sales_price) AS revenue FROM my_customers, store_sales, customer_address, store, date_dim WHERE c_current_addr_sk = ca_address_sk AND ca_county = s_county AND ca_state = s_state AND ss_sold_date_sk = d_date_sk AND c_customer_sk = ss_customer_sk AND d_month_seq BETWEEN (SELECT DISTINCT d_month_seq + 0.89 FROM date_dim WHERE d_year = 1891.39 AND d_moy = 14.13) AND (SELECT DISTINCT d_month_seq + 3.21 FROM date_dim WHERE d_year = 2384.41 AND d_moy = 13.69) GROUP BY c_customer_sk), segments AS (SELECT CAST(ROUND(CAST(revenue AS DOUBLE PRECISION) / NULLIF(NULLIF(45.32, 0), 0)) AS INT) AS SEGMENT FROM my_revenue) SELECT SEGMENT, COUNT(*) AS num_customers, SEGMENT * 57.04 AS segment_base FROM segments GROUP BY SEGMENT ORDER BY SEGMENT, num_customers, segment_base LIMIT 100
1795;SELECT i_brand_id AS brand_id, i_brand AS brand, t_hour, t_minute, SUM(ext_price) AS ext_price FROM item, (SELECT ws_ext_sales_price AS ext_price, ws_sold_date_sk AS sold_date_sk, ws_item_sk AS sold_item_sk, ws_sold_time_sk AS time_sk FROM web_sales, date_dim WHERE d_date_sk = ws_sold_date_sk AND d_moy = 11.82 AND d_year = 2065.96 UNION ALL SELECT cs_ext_sales_price AS ext_price, cs_sold_date_sk AS sold_date_sk, cs_item_sk AS sold_item_sk, cs_sold_time_sk AS time_sk FROM catalog_sales, date_dim WHERE d_date_sk = cs_sold_date_sk AND d_moy = 9.76 AND d_year = 2176.22 UNION ALL SELECT ss_ext_sales_price AS ext_price, ss_sold_date_sk AS sold_date_sk, ss_item_sk AS sold_item_sk, ss_sold_time_sk AS time_sk FROM store_sales, date_dim WHERE d_date_sk = ss_sold_date_sk AND d_moy = 9.89 AND d_year = 2266.03) AS tmp, time_dim WHERE sold_item_sk = i_item_sk AND i_manager_id = 0.93 AND time_sk = t_time_sk AND (t_meal_time = 'breakfast' OR t_meal_time = 'dinner') GROUP BY i_brand, i_brand_id, t_hour, t_minute ORDER BY ext_price DESC, i_brand_id, t_hour
1796;SELECT inventory.inv_date_sk FROM inventory LIMIT 64
1797;SELECT inventory.inv_warehouse_sk FROM inventory LIMIT 366
1798;SELECT store_sales.ss_promo_sk FROM store_sales LIMIT 259
1799;SELECT COUNT(*) FROM ((SELECT DISTINCT c_last_name, c_first_name, d_date FROM store_sales, date_dim, customer WHERE store_sales.ss_sold_date_sk = date_dim.d_date_sk AND store_sales.ss_customer_sk = customer.c_customer_sk AND d_month_seq BETWEEN 1200 AND 1200 + 11) EXCEPT (SELECT DISTINCT c_last_name, c_first_name, d_date FROM catalog_sales, date_dim, customer WHERE catalog_sales.cs_sold_date_sk = date_dim.d_date_sk AND catalog_sales.cs_bill_customer_sk = customer.c_customer_sk AND d_month_seq BETWEEN 1200 AND 1200 + 11) EXCEPT (SELECT DISTINCT c_last_name, c_first_name, d_date FROM web_sales, date_dim, customer WHERE web_sales.ws_sold_date_sk = date_dim.d_date_sk AND web_sales.ws_bill_customer_sk = customer.c_customer_sk AND d_month_seq BETWEEN 1200 AND 1200 + 11)) AS cool_cust
1800;SELECT inventory.inv_warehouse_sk FROM inventory LIMIT 116
1801;SELECT item.i_formulation FROM item LIMIT 63
1802;SELECT item.i_manufact_id FROM item LIMIT 473
1803;SELECT SUM(ws_net_paid) AS total_sum, i_category, i_class, GROUPING(i_category) + GROUPING(i_class) AS lochierarchy, RANK() OVER (PARTITION BY GROUPING(i_category) + GROUPING(i_class), CASE WHEN GROUPING(i_class) = 0.0 THEN i_category END ORDER BY SUM(ws_net_paid) DESC NULLS LAST) AS rank_within_parent FROM web_sales, date_dim AS d1, item WHERE d1.d_month_seq BETWEEN 1168.75 AND 1045.65 + 10.39 AND d1.d_date_sk = ws_sold_date_sk AND i_item_sk = ws_item_sk GROUP BY ROLLUP (i_category, i_class) ORDER BY lochierarchy DESC, CASE WHEN GROUPING(i_category) + GROUPING(i_class) = 0.0 THEN i_category END, rank_within_parent LIMIT 100
1804;SELECT web_sales.ws_bill_cdemo_sk FROM web_sales LIMIT 104
1805;SELECT web_sales.ws_ext_tax FROM web_sales LIMIT 388
1806;SELECT w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, ship_carriers, year_, SUM(jan_sales) AS jan_sales, SUM(feb_sales) AS feb_sales, SUM(mar_sales) AS mar_sales, SUM(apr_sales) AS apr_sales, SUM(may_sales) AS may_sales, SUM(jun_sales) AS jun_sales, SUM(jul_sales) AS jul_sales, SUM(aug_sales) AS aug_sales, SUM(sep_sales) AS sep_sales, SUM(oct_sales) AS oct_sales, SUM(nov_sales) AS nov_sales, SUM(dec_sales) AS dec_sales, SUM(CAST(jan_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS jan_sales_per_sq_foot, SUM(CAST(feb_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS feb_sales_per_sq_foot, SUM(CAST(mar_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS mar_sales_per_sq_foot, SUM(CAST(apr_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS apr_sales_per_sq_foot, SUM(CAST(may_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS may_sales_per_sq_foot, SUM(CAST(jun_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS jun_sales_per_sq_foot, SUM(CAST(jul_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS jul_sales_per_sq_foot, SUM(CAST(aug_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS aug_sales_per_sq_foot, SUM(CAST(sep_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS sep_sales_per_sq_foot, SUM(CAST(oct_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS oct_sales_per_sq_foot, SUM(CAST(nov_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS nov_sales_per_sq_foot, SUM(CAST(dec_sales AS DOUBLE PRECISION) / NULLIF(NULLIF(w_warehouse_sq_ft, 0), 0)) AS dec_sales_per_sq_foot, SUM(jan_net) AS jan_net, SUM(feb_net) AS feb_net, SUM(mar_net) AS mar_net, SUM(apr_net) AS apr_net, SUM(may_net) AS may_net, SUM(jun_net) AS jun_net, SUM(jul_net) AS jul_net, SUM(aug_net) AS aug_net, SUM(sep_net) AS sep_net, SUM(oct_net) AS oct_net, SUM(nov_net) AS nov_net, SUM(dec_net) AS dec_net FROM (SELECT w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, 'DHL,BARIAN' AS ship_carriers, d_year AS year_, SUM(CASE WHEN d_moy = 0.88 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS jan_sales, SUM(CASE WHEN d_moy = 2.11 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS feb_sales, SUM(CASE WHEN d_moy = 2.58 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS mar_sales, SUM(CASE WHEN d_moy = 3.8 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS apr_sales, SUM(CASE WHEN d_moy = 4.35 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS may_sales, SUM(CASE WHEN d_moy = 5.29 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS jun_sales, SUM(CASE WHEN d_moy = 7.15 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS jul_sales, SUM(CASE WHEN d_moy = 6.53 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS aug_sales, SUM(CASE WHEN d_moy = 8.32 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS sep_sales, SUM(CASE WHEN d_moy = 11.85 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS oct_sales, SUM(CASE WHEN d_moy = 9.12 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS nov_sales, SUM(CASE WHEN d_moy = 12.34 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS dec_sales, SUM(CASE WHEN d_moy = 0.85 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS jan_net, SUM(CASE WHEN d_moy = 1.78 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS feb_net, SUM(CASE WHEN d_moy = 3.18 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS mar_net, SUM(CASE WHEN d_moy = 4.32 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS apr_net, SUM(CASE WHEN d_moy = 4.26 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS may_net, SUM(CASE WHEN d_moy = 6.23 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS jun_net, SUM(CASE WHEN d_moy = 6.94 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS jul_net, SUM(CASE WHEN d_moy = 6.51 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS aug_net, SUM(CASE WHEN d_moy = 8.23 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS sep_net, SUM(CASE WHEN d_moy = 11.29 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS oct_net, SUM(CASE WHEN d_moy = 8.98 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS nov_net, SUM(CASE WHEN d_moy = 10.62 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS dec_net FROM web_sales, date_dim, time_dim, ship_mode WHERE ws_warehouse_sk = w_warehouse_sk AND ws_sold_date_sk = d_date_sk AND ws_sold_time_sk = t_time_sk AND ws_ship_mode_sk = sm_ship_mode_sk AND d_year = 1609.13 AND t_time BETWEEN 29216.69 AND 26039.07 + 30141.29 AND sm_carrier IN ('DHL', 'BARIAN') GROUP BY w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, d_year UNION ALL SELECT w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, 'DHL,BARIAN' AS ship_carriers, d_year AS year_, SUM(CASE WHEN d_moy = 0.81 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS jan_sales, SUM(CASE WHEN d_moy = 1.72 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS feb_sales, SUM(CASE WHEN d_moy = 3.14 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS mar_sales, SUM(CASE WHEN d_moy = 3.44 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS apr_sales, SUM(CASE WHEN d_moy = 5.2 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS may_sales, SUM(CASE WHEN d_moy = 5.78 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS jun_sales, SUM(CASE WHEN d_moy = 6.49 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS jul_sales, SUM(CASE WHEN d_moy = 7.45 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS aug_sales, SUM(CASE WHEN d_moy = 8.03 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS sep_sales, SUM(CASE WHEN d_moy = 8.36 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS oct_sales, SUM(CASE WHEN d_moy = 9.49 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS nov_sales, SUM(CASE WHEN d_moy = 13.32 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS dec_sales, SUM(CASE WHEN d_moy = 0.88 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS jan_net, SUM(CASE WHEN d_moy = 1.84 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS feb_net, SUM(CASE WHEN d_moy = 3.05 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS mar_net, SUM(CASE WHEN d_moy = 3.28 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS apr_net, SUM(CASE WHEN d_moy = 4.13 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS may_net, SUM(CASE WHEN d_moy = 4.82 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS jun_net, SUM(CASE WHEN d_moy = 5.83 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS jul_net, SUM(CASE WHEN d_moy = 6.43 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS aug_net, SUM(CASE WHEN d_moy = 7.4 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS sep_net, SUM(CASE WHEN d_moy = 11.2 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS oct_net, SUM(CASE WHEN d_moy = 9.76 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS nov_net, SUM(CASE WHEN d_moy = 13.84 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS dec_net FROM catalog_sales, warehouse, date_dim, time_dim WHERE cs_warehouse_sk = w_warehouse_sk AND cs_sold_date_sk = d_date_sk AND cs_sold_time_sk = t_time_sk AND cs_ship_mode_sk = sm_ship_mode_sk AND d_year = 2261.24 AND t_time BETWEEN 32429.4 AND 33726.75 + 32254.93 AND sm_carrier IN ('DHL', 'BARIAN') GROUP BY w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, d_year) AS x GROUP BY w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, ship_carriers, year_ ORDER BY w_warehouse_name LIMIT 100
