;query_id;query_hash;sf;sql_text;target_work_mem_mb;target_max_parallel_workers_per_gather;target_jit;target_enable_hashjoin;target_enable_indexscan;target_enable_nestloop;feature_total_cost;feature_plan_rows;feature_plan_width;feature_num_joins;feature_num_scans;feature_num_aggs;feature_num_sorts;feature_num_filters;feature_num_index_scans;feature_num_mem_nodes;feature_total_scan_size_bytes;feature_max_node_cost;metric_duration_ms;metric_actual_rows;metric_temp_written_blocks;metric_shared_hit_blocks;metric_shared_read_blocks;metric_peak_memory_mb;metric_max_log_planner_error;strat_label
9779;4594;29702fa79cd13745cd7702871ca37da7;10;SELECT inventory.* FROM inventory JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk LIMIT 476;64;0;off;on;on;on;4139903.13;133108696;28;1;2;0;0;0;0;2;57344;4139903.13;14.89;73049;0;8008;21;3878.0;5.4;J0_I1_H1_D0
9780;6250;7bd06cd8b87d7abac92d5ee055f6667f;10;SELECT catalog_sales.* FROM catalog_sales JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk LIMIT 456;216;0;off;on;on;on;12134145.42;14331215;242;2;3;0;0;0;1;0;589824;12134145.42;0.458;457;0;580;0;2.0;4.5;J0_I1_H1_D0
9781;9898;c6c3f28a94655c4dda0b55385d18b4dd;10;SELECT store_sales.* FROM store_sales JOIN item ON store_sales.ss_item_sk = item.i_item_sk LIMIT 127;22;0;off;on;on;on;3883798.56;28801880;155;1;2;0;0;0;0;0;0;3883798.56;1.595;127;0;1035;0;14.0;5.4;J0_I1_H1_D0
9782;14783;b24a449afd328b7ac9b1a4fe16c796b2;10;SELECT store_sales.* FROM store_sales JOIN date_dim ON store_sales.ss_sold_date_sk = date_dim.d_date_sk LIMIT 145;64;0;off;on;on;on;1352745.63;28801880;155;1;2;0;0;0;0;2;0;1352745.63;12.333;73049;0;8023;0;3878.0;5.3;J0_I1_H1_D0
9783;8613;4b8fe0401b9f70b8c183f4d341f494b0;10;SELECT web_sales.* FROM web_sales JOIN web_site ON web_sales.ws_web_site_sk = web_site.web_site_sk LIMIT 425;64;0;off;on;on;on;428002.68;7198229;242;1;2;0;0;0;0;2;253952;428002.68;0.338;425;0;8;93;10.0;4.2;J0_I1_H1_D0
9784;5571;e7be2f30de0daf9c6000370c5444c4dd;10;SELECT store_returns.* FROM store_returns JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk LIMIT 317;4;0;off;off;on;on;607513.0;2779125;142;1;2;0;0;0;1;0;1875968;607513.0;0.46;317;0;1137;0;0.0;4.0;J0_I1_H0_D0
9785;7939;dde947c540060c12f610f4d7cddb8c73;10;SELECT web_sales.* FROM web_sales JOIN web_site ON web_sales.ws_web_site_sk = web_site.web_site_sk LIMIT 273;64;0;off;on;on;on;428002.68;7198229;242;1;2;0;0;0;0;2;122880;428002.68;0.251;273;0;11;45;10.0;4.4;J0_I1_H1_D0
9786;5187;8ea88799cf91349f76246e41ea1c9740;10;SELECT store_returns.* FROM store_returns JOIN item ON store_returns.sr_item_sk = item.i_item_sk JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk LIMIT 338;64;0;off;on;on;on;3201170.57;2776151;142;2;3;0;0;0;1;0;638976;3201170.57;25.014;35810;0;437344;312;37.0;3.9;J0_I1_H1_D0
9787;8089;027fb9f85e41a25d5ef0f65116bd8d7b;10;SELECT inventory.* FROM inventory JOIN item ON inventory.inv_item_sk = item.i_item_sk JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk LIMIT 373;64;0;off;on;on;on;17209656.51;133108696;28;2;3;0;0;0;0;2;0;17209656.51;1.708;373;0;3005;0;50.0;5.6;J0_I1_H1_D0
9788;8912;9a13547a7d214b748d04b3c8d6172126;10;SELECT catalog_sales.* FROM catalog_sales JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk LIMIT 312;64;0;off;on;on;on;14944978.44;14331215;242;2;3;0;0;0;1;0;0;14944978.44;2.266;312;0;2844;0;35.0;4.7;J0_I1_H1_D0
9789;7425;df21ede63149488c09834debc60f3f87;10;SELECT catalog_sales.* FROM catalog_sales JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk LIMIT 353;512;0;off;on;on;off;1239524.61;14400819;242;1;2;0;0;0;0;0;24576;1239524.61;0.779;353;0;963;114;0.0;4.6;J0_I1_H1_D0
9790;7834;debda0c8a1051266c2a5db730995d894;10;SELECT web_returns.* FROM web_returns JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk JOIN item ON web_returns.wr_item_sk = item.i_item_sk LIMIT 302;128;4;on;on;on;on;138927.42;719222;174;2;3;0;0;0;0;2;73564160;138927.42;33.303;500000;0;22162;53365;33.0;3.4;J1_I1_H1_D4
9791;1966;aec373bf1b8661423f14865503e30f46;10;SELECT store_returns.* FROM store_returns JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk LIMIT 315;64;0;off;on;on;on;607513.0;2779125;142;1;2;0;0;0;1;0;0;607513.0;0.457;336;0;1125;0;0.0;4.0;J0_I1_H1_D0
9792;12987;f3f45c0c0ea8dd038d3486e8c22e1a7f;10;SELECT catalog_sales.* FROM catalog_sales JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 145;64;0;off;on;on;on;853049.04;14400819;242;1;2;0;0;0;0;2;8192;853049.04;0.133;146;0;19;3;9.0;5.0;J0_I1_H1_D0
9793;8672;e561afffea03f0a648c1f65e3037daf4;10;SELECT store_returns.* FROM store_returns JOIN item ON store_returns.sr_item_sk = item.i_item_sk LIMIT 158;512;0;off;on;on;off;188282.46;2877735;142;1;2;0;0;0;0;0;0;188282.46;0.569;158;0;324;168;0.0;4.3;J0_I1_H1_D0
9794;2131;62d7340108b1d8cdd4edb44ea1d589c3;10;SELECT store_sales.* FROM store_sales JOIN item ON store_sales.ss_item_sk = item.i_item_sk LIMIT 376;64;0;off;on;on;on;3883798.56;28801880;155;1;2;0;0;0;0;0;24576;3883798.56;2.057;376;0;3030;9;42.0;4.9;J0_I1_H1_D0
9795;4747;54f316c941e10b6728dc69c99f37ebc9;10;SELECT web_sales.* FROM web_sales JOIN customer ON web_sales.ws_bill_customer_sk = customer.c_customer_sk JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk LIMIT 226;128;4;on;on;on;on;1035553.09;7198229;242;2;3;0;0;0;0;4;71524352;1035553.09;32.678;500000;0;29743;42940;0.0;4.5;J1_I1_H1_D4
9796;1182;bf7482631d95156983c9aeb0dcb598c0;10;SELECT web_returns.* FROM web_returns JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk LIMIT 130;64;2;off;on;on;on;108309.92;719222;174;2;3;0;0;0;0;4;68820992;108309.92;43.874;500001;0;30255;41785;0.0;3.7;J0_I1_H1_D2
9797;8572;1737f36022760199da7026fefb0ce294;10;SELECT store_sales.* FROM store_sales JOIN item ON store_sales.ss_item_sk = item.i_item_sk LIMIT 498;64;0;off;on;on;on;3883798.56;28801880;155;1;2;0;0;0;0;0;0;3883798.56;2.247;498;0;3979;0;54.0;4.8;J0_I1_H1_D0
9798;3071;c43121bcb283eef8a63e6a16d157e85c;10;SELECT catalog_sales.* FROM catalog_sales JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk JOIN date_dim ON catalog_sales.cs_sold_date_sk = date_dim.d_date_sk LIMIT 297;512;0;off;on;on;off;18422932.72;14320654;242;2;3;0;0;0;1;0;114688;18422932.72;15.069;73049;0;10046;12;3887.0;4.7;J0_I1_H1_D0
9799;3022;e778afadedc3ee5ff17b4cf92ab64de4;10;SELECT store_sales.* FROM store_sales JOIN item ON store_sales.ss_item_sk = item.i_item_sk JOIN date_dim ON store_sales.ss_sold_date_sk = date_dim.d_date_sk LIMIT 233;64;0;off;on;on;on;4147737.43;28801880;155;2;3;0;0;0;0;2;0;4147737.43;16.018;73049;0;11906;0;3904.0;5.1;J0_I1_H1_D0
9800;140;41664a6aac7284571bcfc2492ba24fa4;10;SELECT store_returns.* FROM store_returns JOIN item ON store_returns.sr_item_sk = item.i_item_sk JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk LIMIT 291;512;0;off;on;on;off;3201170.57;2776151;142;2;3;0;0;0;1;0;0;3201170.57;14.372;73049;0;8684;552;3878.0;4.0;J0_I1_H1_D0
9801;11848;9bc32fab7c441d1bc1d44b773ab618a8;10;SELECT store_sales.* FROM store_sales JOIN item ON store_sales.ss_item_sk = item.i_item_sk LIMIT 102;64;0;off;on;on;on;3883798.56;28801880;155;1;2;0;0;0;0;0;0;3883798.56;1.505;102;0;832;0;12.0;5.4;J0_I1_H1_D0
9802;10690;51de8c2d245fca2287a4d221a7cb0c2b;10;SELECT web_returns.* FROM web_returns JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk LIMIT 118;64;0;off;on;on;on;772449.99;685299;174;1;2;0;0;0;1;0;0;772449.99;20.787;35842;0;325839;0;0.0;3.8;J0_I1_H1_D0
9803;9736;38324848c16dac8ceeb74faa60e3d879;10;SELECT store_returns.* FROM store_returns JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk LIMIT 344;64;2;off;on;on;on;311618.75;2877735;142;2;3;0;0;0;0;4;66256896;311618.75;48.806;500001;0;31860;40220;0.0;3.9;J0_I1_H1_D2
9804;2681;186014d53c97c90e91b67104cd5a26e3;10;SELECT inventory.* FROM inventory JOIN item ON inventory.inv_item_sk = item.i_item_sk JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk LIMIT 375;64;0;off;on;on;on;17209656.51;133108696;28;2;3;0;0;0;0;2;0;17209656.51;1.649;375;0;3025;0;51.0;5.5;J0_I1_H1_D0
9805;6310;6e93f95c07263a1a8f2a3ce048c06dde;10;SELECT store_sales.* FROM store_sales JOIN date_dim ON store_sales.ss_sold_date_sk = date_dim.d_date_sk JOIN store ON store_sales.ss_store_sk = store.s_store_sk LIMIT 71;64;0;off;on;on;on;1718989.28;28801880;155;2;3;0;0;0;0;4;0;1718989.28;13.134;73049;0;8045;0;3890.0;5.6;J0_I1_H1_D0
9806;8812;e99226e0b3896403a746172be1830568;10;SELECT catalog_sales.* FROM catalog_sales JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk LIMIT 349;64;0;off;on;on;on;1239524.61;14400819;242;1;2;0;0;0;0;0;0;1239524.61;2.127;349;0;2734;0;37.0;4.6;J0_I1_H1_D0
9807;101;7b5c72a700023b34a8d8430500565122;10;SELECT inventory.* FROM inventory JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk LIMIT 407;64;0;off;on;on;on;4139903.13;133108696;28;1;2;0;0;0;0;2;0;4139903.13;12.953;73049;0;8020;0;3878.0;5.5;J0_I1_H1_D0
9808;13656;05d06e92f4b5e10113491d6f839023fb;10;SELECT catalog_sales.* FROM catalog_sales JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 445;4;0;off;off;on;on;12134145.42;14331215;242;2;3;0;0;0;1;0;589824;12134145.42;0.559;446;0;572;0;2.0;4.5;J0_I1_H0_D0
9809;8866;4faa7ffc3dfc95737b7833907c2c9af8;10;SELECT store_returns.* FROM store_returns JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk LIMIT 482;23;2;off;on;on;on;311618.75;2877735;142;2;3;0;0;0;0;4;63479808;311618.75;51.119;500001;0;33805;38285;0.0;3.7;J0_I1_H1_D2
9810;1749;40002bcec0a99fcac991a89c60ffa500;10;SELECT web_returns.* FROM web_returns JOIN item ON web_returns.wr_item_sk = item.i_item_sk JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk LIMIT 97;128;4;on;on;on;on;138927.42;719222;174;2;3;0;0;0;0;2;61890560;138927.42;34.357;500000;0;28640;45210;11.0;3.8;J1_I1_H1_D4
9811;6494;8d748dd724e6e3430253a7e7ad013ce0;10;SELECT store_sales.* FROM store_sales JOIN item ON store_sales.ss_item_sk = item.i_item_sk LIMIT 182;64;0;off;on;on;on;3883798.56;28801880;155;1;2;0;0;0;0;0;0;3883798.56;1.864;182;0;1470;0;20.0;5.2;J0_I1_H1_D0
9812;4325;7f1325e1f6931544f2d055f955228626;10;SELECT store_sales.* FROM store_sales JOIN customer ON store_sales.ss_customer_sk = customer.c_customer_sk LIMIT 64;246;2;off;on;on;on;2669807.82;28801880;155;1;2;0;0;0;0;2;59203584;2669807.82;41.548;500001;0;24010;35983;0.0;5.6;J0_I1_H1_D2
9813;5829;e70c491d9fdec75a67ed66c3171e68e1;10;SELECT store_returns.* FROM store_returns JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk LIMIT 295;64;2;off;on;on;on;311618.75;2877735;142;2;3;0;0;0;0;4;57753600;311618.75;47.672;500001;0;36995;35065;0.0;4.0;J0_I1_H1_D2
9814;4115;943077b24915d7ec756f87cebec796fc;10;SELECT web_returns.* FROM web_returns JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk JOIN item ON web_returns.wr_item_sk = item.i_item_sk LIMIT 353;64;2;off;on;on;on;138927.42;719222;174;2;3;0;0;0;0;2;56532992;138927.42;42.039;500001;0;34037;40936;39.0;3.3;J0_I1_H1_D2
9815;13828;21c2d5a46490862630d88ef593fdb0f8;10;SELECT catalog_sales.* FROM catalog_sales JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 443;64;0;off;on;on;on;1433976.49;14400819;242;2;3;0;0;0;0;2;0;1433976.49;2.498;445;0;3577;0;57.0;4.5;J0_I1_H1_D0
9816;9279;d4e671ec717d2d318e5875a7c381e423;10;SELECT web_sales.* FROM web_sales JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk JOIN item ON web_sales.ws_item_sk = item.i_item_sk LIMIT 243;64;0;off;on;on;on;9314338.38;7197029;242;2;3;0;0;0;1;0;131072;9314338.38;21.903;35795;0;435400;64;27.0;4.5;J0_I1_H1_D0
9817;10668;2fb3bef334b252455dac73132966eecf;10;SELECT store_returns.* FROM store_returns JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk LIMIT 86;128;4;on;on;on;on;311618.75;2877735;142;2;3;0;0;0;0;4;54771712;311618.75;34.805;500000;0;39333;33315;0.0;4.5;J1_I1_H1_D4
9818;887;66ae087779ab4015b225c6b9114d78ed;10;SELECT web_returns.* FROM web_returns JOIN item ON web_returns.wr_item_sk = item.i_item_sk LIMIT 252;64;0;off;on;on;on;68017.57;719222;174;1;2;0;0;0;0;0;0;68017.57;1.864;252;0;2033;0;28.0;3.5;J0_I1_H1_D0
9819;5475;7a83457e8ca831926dc787cf60bb3d2d;10;SELECT inventory.* FROM inventory JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk LIMIT 164;64;0;off;on;on;on;5970148.93;133108696;28;2;3;0;0;0;0;4;0;5970148.93;14.096;73049;0;10026;0;3887.0;5.9;J0_I1_H1_D0
9820;7923;eb014aaf6ce13a02a1edbbc58b938219;10;SELECT store_sales.* FROM store_sales JOIN date_dim ON store_sales.ss_sold_date_sk = date_dim.d_date_sk LIMIT 228;64;0;off;on;on;on;1352745.63;28801880;155;1;2;0;0;0;0;2;24576;1352745.63;13.638;73049;0;8017;9;3878.0;5.1;J0_I1_H1_D0
9821;13540;c86340810a16097f3cff5eb44ac6030c;10;SELECT inventory.* FROM inventory JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk LIMIT 75;64;0;off;on;on;on;5633732.03;133108696;28;1;2;0;0;0;0;0;0;5633732.03;0.066;75;0;14;0;1.0;6.2;J0_I1_H1_D0
9822;13284;8cfe2622940f0141ed8572df0e23c4a1;10;SELECT catalog_sales.* FROM catalog_sales JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk JOIN date_dim ON catalog_sales.cs_sold_date_sk = date_dim.d_date_sk LIMIT 249;250;2;off;on;on;on;2030855.24;14400819;242;2;3;0;0;0;0;4;52903936;2030855.24;55.047;500001;0;40045;32015;0.0;4.8;J0_I1_H1_D2
9823;3156;a042b9302124aef56cf4fa920453aa3c;10;SELECT web_sales.* FROM web_sales JOIN item ON web_sales.ws_item_sk = item.i_item_sk LIMIT 158;512;0;off;on;on;off;625194.76;7198229;242;1;2;0;0;0;0;0;0;625194.76;0.69;158;0;18;474;0.0;4.7;J0_I1_H1_D0
9824;2040;628bb419a43beaef7e741ec4066dae7c;10;SELECT catalog_sales.* FROM catalog_sales JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk LIMIT 237;4;0;off;off;on;on;11775255.38;14331215;242;1;2;0;0;0;1;0;319488;11775255.38;0.176;240;0;186;0;0.0;4.8;J0_I1_H0_D0
9825;10430;e0610361354031696843a0ca81aaf04f;10;SELECT web_returns.* FROM web_returns JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk JOIN item ON web_returns.wr_item_sk = item.i_item_sk LIMIT 129;128;4;on;on;on;on;138927.42;719222;174;2;3;0;0;0;0;2;51052544;138927.42;31.028;500000;0;36781;37320;15.0;3.7;J1_I1_H1_D4
9826;11634;8496088ad164fb9a65a7da98dd555111;10;SELECT catalog_sales.* FROM catalog_sales JOIN date_dim ON catalog_sales.cs_sold_date_sk = date_dim.d_date_sk LIMIT 109;64;0;off;on;on;on;18064766.69;14320654;242;1;2;0;0;0;1;0;0;18064766.69;20.522;35794;0;325065;0;0.0;5.1;J0_I1_H1_D0
9827;5719;acc34672ece7eed3fdcad460e6b43774;10;SELECT store_sales.* FROM store_sales JOIN item ON store_sales.ss_item_sk = item.i_item_sk LIMIT 117;64;0;off;on;on;on;3883798.56;28801880;155;1;2;0;0;0;0;0;0;3883798.56;1.525;117;0;949;0;13.0;5.4;J0_I1_H1_D0
9828;3884;81dc5329abe1b4065fb1b026516f2f07;10;SELECT store_returns.* FROM store_returns JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk LIMIT 301;128;4;on;on;on;on;311618.75;2877735;142;2;3;0;0;0;0;4;48685056;311618.75;34.815;500000;0;43358;29300;0.0;3.9;J1_I1_H1_D4
9829;8784;541feed2fb0fa775d6fcded6104104de;10;SELECT catalog_sales.* FROM catalog_sales JOIN date_dim ON catalog_sales.cs_sold_date_sk = date_dim.d_date_sk JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk LIMIT 271;512;0;off;on;on;off;19305974.75;14320654;242;2;3;0;0;0;1;0;0;19305974.75;13.587;73049;0;9124;0;3878.0;4.7;J0_I1_H1_D0
9830;14603;e7f8c7037d7ca0b7b9f1e700a1d08e76;10;SELECT store_returns.* FROM store_returns JOIN item ON store_returns.sr_item_sk = item.i_item_sk LIMIT 208;64;0;off;on;on;on;188282.46;2877735;142;1;2;0;0;0;0;0;0;188282.46;1.713;208;0;1686;0;23.0;4.1;J0_I1_H1_D0
9831;13071;ff36562e2f4d639dfef13a51a62ba2bb;10;SELECT catalog_sales.* FROM catalog_sales JOIN date_dim ON catalog_sales.cs_sold_date_sk = date_dim.d_date_sk JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk LIMIT 300;64;0;off;on;on;on;19305974.75;14320654;242;2;3;0;0;0;1;0;0;19305974.75;23.652;35794;0;435852;0;33.0;4.7;J0_I1_H1_D0
9832;11924;cc68982484581482149e80eafc2906e7;10;SELECT inventory.* FROM inventory JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk JOIN item ON inventory.inv_item_sk = item.i_item_sk LIMIT 498;64;0;off;on;on;on;17213548.61;133108696;28;2;3;0;0;0;0;2;8192;17213548.61;15.57;73049;0;14010;4;3933.0;5.4;J0_I1_H1_D0
9833;10732;81595add6de60e0a2bb0f51cf929ffdd;10;SELECT catalog_sales.* FROM catalog_sales JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 201;64;2;off;on;on;on;12134145.42;14331215;242;2;3;0;0;0;1;0;278528;12134145.42;0.271;203;0;296;0;2.0;4.8;J0_I1_H1_D2
9834;9612;995589debc300fd89a6b8d3b25426708;10;SELECT store_sales.* FROM store_sales JOIN customer ON store_sales.ss_customer_sk = customer.c_customer_sk JOIN store ON store_sales.ss_store_sk = store.s_store_sk LIMIT 65;64;2;off;on;on;on;2978654.7;28801880;155;2;3;0;0;0;0;4;45842432;2978654.7;43.934;500001;0;32233;27805;0.0;5.6;J0_I1_H1_D2
9835;3223;cd89819f5a1249402d466ada6f755305;10;SELECT web_returns.* FROM web_returns JOIN item ON web_returns.wr_item_sk = item.i_item_sk LIMIT 420;64;0;off;on;on;on;68017.57;719222;174;1;2;0;0;0;0;0;49152;68017.57;2.376;420;0;3382;18;46.0;3.2;J0_I1_H1_D0
9836;11261;c3f7c32de62e41698450e076fa3d301f;10;SELECT inventory.* FROM inventory JOIN item ON inventory.inv_item_sk = item.i_item_sk JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk LIMIT 271;64;0;off;on;on;on;17213548.61;133108696;28;2;3;0;0;0;0;2;0;17213548.61;13.85;73049;0;12194;0;3908.0;5.7;J0_I1_H1_D0
9837;8805;7f28d2d49c2a990f459e8201c43490df;10;SELECT web_sales.* FROM web_sales JOIN web_site ON web_sales.ws_web_site_sk = web_site.web_site_sk LIMIT 158;64;0;off;on;on;on;508993.78;7198229;242;1;2;0;0;0;0;0;0;508993.78;0.161;158;0;341;0;5.0;4.7;J0_I1_H1_D0
9838;386;d03abaaf74439fe02936a78c05d5e0cb;10;SELECT web_sales.* FROM web_sales JOIN web_site ON web_sales.ws_web_site_sk = web_site.web_site_sk JOIN item ON web_sales.ws_item_sk = item.i_item_sk LIMIT 133;512;0;off;on;on;off;805130.13;7198229;242;2;3;0;0;0;0;0;0;805130.13;0.342;133;0;564;0;10.0;4.7;J0_I1_H1_D0
9839;6902;bb7e6f02faa8d0b00f0b1ad8c7bd3f06;10;SELECT store_sales.* FROM store_sales JOIN customer ON store_sales.ss_customer_sk = customer.c_customer_sk JOIN item ON store_sales.ss_item_sk = item.i_item_sk LIMIT 219;128;4;on;on;on;on;5535661.75;28801880;155;2;3;0;0;0;0;2;44466176;5535661.75;33.308;500000;0;43022;31844;24.0;5.1;J1_I1_H1_D4
9840;2140;6ed30186f8689242cfb409c589930625;10;SELECT store_returns.* FROM store_returns JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk LIMIT 329;64;2;off;on;on;on;311618.75;2877735;142;2;3;0;0;0;0;4;41820160;311618.75;45.735;500001;0;46785;25275;0.0;3.9;J0_I1_H1_D2
9841;6847;5ba8508e07535d69d6c04f8ba98de443;10;SELECT store_returns.* FROM store_returns JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk LIMIT 102;64;0;off;on;on;on;3106726.06;2776151;142;1;2;0;0;0;1;0;0;3106726.06;20.677;35805;0;325458;0;0.0;4.4;J0_I1_H1_D0
9842;2794;bce9ff0ff7c46f844848881b5e3607a2;10;SELECT web_sales.* FROM web_sales JOIN item ON web_sales.ws_item_sk = item.i_item_sk LIMIT 286;512;0;off;on;on;off;625194.76;7198229;242;1;2;0;0;0;0;0;57344;625194.76;0.812;286;0;492;384;0.0;4.4;J0_I1_H1_D0
9843;13829;03432bd823ffb7066df6927f7b8e0a73;10;SELECT catalog_sales.* FROM catalog_sales JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 297;512;0;off;on;on;off;1433976.49;14400819;242;2;3;0;0;0;0;2;122880;1433976.49;0.581;300;0;1228;0;9.0;4.7;J0_I1_H1_D0
9844;8642;0c8c24febc7c17fe6a8fa0d354c5efbd;10;SELECT catalog_sales.* FROM catalog_sales JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 75;64;0;off;on;on;on;1015788.34;14400819;242;1;2;0;0;0;0;0;0;1015788.34;0.111;78;0;92;0;2.0;5.3;J0_I1_H1_D0
9845;1075;27b4942d5ac57c8eb3d2f452bb6aae18;10;SELECT inventory.* FROM inventory JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk LIMIT 436;4;0;off;off;on;on;4136258.76;133108696;28;1;2;0;0;0;0;2;8192;4136258.76;0.207;436;0;23;0;1.0;5.5;J0_I1_H0_D0
9846;5805;a6d49112e0a1a0e6d19bfc8d1e83aabf;10;SELECT catalog_sales.* FROM catalog_sales JOIN date_dim ON catalog_sales.cs_sold_date_sk = date_dim.d_date_sk LIMIT 300;512;0;off;on;on;off;18064766.69;14320654;242;1;2;0;0;0;1;0;0;18064766.69;11.99;73049;0;8041;0;3878.0;4.7;J0_I1_H1_D0
9847;3663;fbc7cf4ea4d65bb3a5d092fa42b04f01;10;SELECT web_sales.* FROM web_sales JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk JOIN customer ON web_sales.ws_bill_customer_sk = customer.c_customer_sk LIMIT 458;64;2;off;on;on;on;1035553.09;7198229;242;2;3;0;0;0;0;4;39739392;1035553.09;44.491;500001;0;49525;22575;0.0;4.2;J0_I1_H1_D2
9848;5702;147cd567b4278d2158c4a1a93ca69de0;10;SELECT web_returns.* FROM web_returns JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk LIMIT 224;64;0;off;on;on;on;108309.92;719222;174;2;3;0;0;0;0;4;36159488;108309.92;89.89;500000;3868;39966;17656;10806.0;3.5;J0_I1_H1_D0
9849;4804;d63e3e17eda50a624faf851813270ed5;10;SELECT web_sales.* FROM web_sales JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk LIMIT 388;512;0;off;on;on;off;9018220.11;7197029;242;1;2;0;0;0;1;0;368640;9018220.11;14.779;73049;0;8008;45;3878.0;4.3;J0_I1_H1_D0
9850;9189;f99794a6b0889e53f1002ae03a31c834;10;SELECT web_returns.* FROM web_returns JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk JOIN item ON web_returns.wr_item_sk = item.i_item_sk LIMIT 467;128;4;on;on;on;on;138927.42;719222;174;2;3;0;0;0;0;2;98680832;138927.42;32.071;500000;0;6256;70566;51.0;3.2;J1_I1_H1_D4
9851;4715;f2c158a267191f903742891e57593200;10;SELECT web_returns.* FROM web_returns JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk LIMIT 264;128;4;on;on;on;on;97223.39;719222;174;1;2;0;0;0;0;2;94183424;97223.39;31.779;500000;0;3327;57306;0.0;3.4;J1_I1_H1_D4
